person_age,person_income,person_emp_length,person_home_ownership,loan_intent,loan_amnt,loan_int_rate,credit_score,loan_status
44,125290,9,rent,home_improvement,35902,11.56,717,0
24,26862,3,mortgage,debt_consolidation,4892,16.45,729,0
48,130463,2,mortgage,personal,28112,8.27,817,0
35,89959,8,mortgage,medical,5321,20.54,766,0
21,30450,16,rent,education,6776,22.21,498,1
23,76022,13,rent,home_improvement,17119,22.78,845,0
34,147898,9,rent,home_improvement,31569,11.08,510,0
58,81991,12,own,education,39596,18.21,800,0
21,60927,11,rent,personal,34063,10.58,540,0
58,120377,0,own,business,34181,20.26,469,1
58,108090,18,rent,education,23340,7.41,593,0
41,69853,18,own,business,11187,20.26,614,0
49,51826,5,mortgage,home_improvement,7668,13.79,426,0
25,62879,12,mortgage,home_improvement,16344,22.11,767,0
30,77265,18,rent,medical,9195,19.78,666,0
48,92361,12,own,medical,17561,12.53,320,0
41,128956,3,mortgage,home_improvement,38122,23.07,615,0
27,97990,1,mortgage,medical,23298,10.67,389,0
23,109787,14,own,medical,39250,24.34,703,0
40,106184,11,rent,medical,17076,20.34,817,0
39,60736,6,mortgage,home_improvement,16376,24.81,750,0
55,44530,19,rent,personal,37039,6.08,449,1
24,98052,17,rent,personal,6392,10.48,745,0
25,67058,12,own,debt_consolidation,28106,19.83,379,1
21,126080,16,own,medical,15309,23.44,316,0
24,94094,3,mortgage,personal,25809,5.58,437,1
32,94255,13,own,debt_consolidation,1693,5.0,807,0
47,24886,19,mortgage,education,34937,10.12,373,1
62,146598,12,mortgage,medical,30233,22.06,373,0
43,113721,2,mortgage,personal,9623,20.34,349,0
45,138623,17,rent,personal,10174,11.81,309,0
41,57387,13,rent,business,12352,5.04,402,1
44,41575,14,own,personal,6530,16.09,687,0
45,132260,2,own,business,5992,9.76,684,0
52,128649,0,mortgage,debt_consolidation,24354,19.91,598,0
52,59643,16,mortgage,business,4312,13.93,638,0
25,30100,2,rent,education,5318,18.57,688,1
56,80356,13,rent,medical,35456,22.05,773,0
62,27856,2,mortgage,personal,1467,15.72,441,0
62,58169,12,mortgage,home_improvement,28192,11.72,469,0
59,48804,14,own,medical,36190,20.39,312,1
36,149557,17,mortgage,home_improvement,24663,10.3,748,0
53,55790,13,mortgage,debt_consolidation,32246,22.83,473,0
41,50988,2,mortgage,personal,38489,6.43,431,1
29,129979,18,rent,medical,29273,21.71,839,0
26,96448,7,rent,medical,30473,6.83,568,0
55,58506,3,own,personal,14679,6.12,550,1
59,133430,3,own,education,28445,12.27,669,0
42,107904,18,own,debt_consolidation,18870,24.13,825,0
61,87306,10,mortgage,personal,26992,24.67,805,0
25,32305,0,mortgage,business,30433,9.04,477,1
62,29969,7,rent,medical,12038,7.97,846,0
43,32404,14,mortgage,education,26933,12.06,558,0
37,28989,0,mortgage,medical,30236,11.74,559,1
32,85305,6,rent,home_improvement,10770,20.19,434,0
43,55983,19,own,medical,4749,13.88,760,0
36,130284,19,mortgage,debt_consolidation,36271,20.6,788,1
23,59462,10,rent,personal,8855,19.97,380,1
50,39360,13,rent,medical,24439,16.57,666,0
42,105657,15,own,business,31290,21.67,358,1
29,46287,13,rent,home_improvement,12101,8.91,373,0
49,85472,11,own,home_improvement,28240,8.24,538,1
57,135440,16,own,personal,17783,20.01,428,0
43,128965,13,own,home_improvement,27809,9.9,711,0
33,81313,9,own,personal,18923,5.06,614,0
52,54160,13,own,debt_consolidation,16026,23.24,673,0
43,26789,17,rent,personal,24569,17.46,736,1
37,47181,8,mortgage,education,21893,13.9,437,0
60,34385,16,own,home_improvement,23435,19.51,754,0
41,102597,5,own,home_improvement,37892,11.67,308,1
22,85641,7,mortgage,business,33399,24.07,531,0
57,64247,12,mortgage,medical,26236,6.37,696,0
26,106673,17,own,education,28199,17.82,617,0
64,120250,4,mortgage,medical,21334,20.55,806,0
38,25544,5,own,personal,34217,14.38,821,0
50,135783,18,rent,debt_consolidation,16034,20.1,386,0
42,33275,3,mortgage,business,32085,23.54,617,0
53,125289,6,mortgage,home_improvement,10442,19.88,632,0
50,83248,3,rent,debt_consolidation,13643,11.19,659,0
37,54550,10,mortgage,personal,36069,16.24,540,0
63,73693,11,rent,personal,8710,23.23,355,0
52,148924,13,own,education,39560,13.98,409,0
62,39641,12,mortgage,medical,8216,18.63,348,0
34,91749,9,mortgage,home_improvement,12712,14.31,315,0
30,144877,17,rent,home_improvement,5905,7.43,372,1
56,100021,15,own,debt_consolidation,39767,6.17,501,1
54,35605,4,own,education,28930,24.05,392,1
29,123173,7,rent,business,32192,17.25,332,0
62,70713,13,mortgage,personal,24506,7.08,718,0
48,40390,4,mortgage,education,8288,22.15,502,1
31,95403,7,rent,home_improvement,31011,15.45,611,0
34,78466,5,rent,business,16586,20.44,768,1
59,23981,15,rent,medical,33400,7.54,693,0
39,29493,3,mortgage,debt_consolidation,2567,23.14,510,0
35,91218,11,rent,personal,2094,16.81,455,1
48,91318,10,own,personal,12135,19.77,621,0
44,135631,2,rent,personal,14508,5.63,734,0
28,139238,11,own,medical,10684,11.31,339,0
63,115335,4,own,home_improvement,28247,10.35,339,0
29,127441,5,rent,home_improvement,7191,23.99,752,0
53,36984,18,own,education,18842,8.71,489,0
53,145580,17,mortgage,business,9046,19.14,314,1
39,131316,15,rent,education,5934,5.86,423,0
23,42760,10,mortgage,home_improvement,2354,8.95,579,0
30,111529,4,mortgage,personal,30816,11.77,347,0
60,21524,8,own,medical,3963,20.89,488,1
62,138454,2,mortgage,home_improvement,28424,20.8,603,0
21,69402,7,mortgage,medical,15503,24.05,404,0
49,111656,5,rent,debt_consolidation,4042,23.34,668,0
54,85614,3,rent,personal,31241,6.63,800,0
33,55891,11,mortgage,debt_consolidation,8139,21.6,759,0
21,111009,11,own,home_improvement,12226,14.02,546,1
54,59832,15,own,education,15762,22.32,563,0
49,65836,9,rent,home_improvement,19116,6.79,505,0
33,93953,13,rent,debt_consolidation,39108,21.46,806,0
49,33362,12,rent,medical,6111,8.19,829,0
59,86745,8,own,business,4081,11.68,663,0
44,57921,6,rent,business,30815,5.58,639,0
46,90434,11,mortgage,home_improvement,8802,7.47,706,0
37,147717,4,own,education,18913,13.91,752,0
27,38562,17,mortgage,debt_consolidation,18465,21.37,449,0
33,84510,3,rent,home_improvement,8994,20.47,492,0
25,96407,1,own,debt_consolidation,4531,9.71,446,0
46,27610,2,rent,debt_consolidation,10343,8.03,705,0
23,129381,11,own,personal,34484,12.79,482,1
27,112918,2,rent,business,7229,22.67,405,0
59,35791,3,own,business,29775,6.83,535,0
21,78047,5,own,medical,27766,15.86,478,0
37,120848,11,own,personal,17588,6.78,731,0
63,123826,18,mortgage,business,24168,14.4,700,0
45,87906,9,rent,debt_consolidation,37862,7.54,824,0
23,39665,0,rent,education,22866,6.61,839,0
35,90246,16,own,education,10524,8.82,622,0
49,85864,15,mortgage,personal,23538,10.11,560,0
63,66451,8,own,education,22226,10.53,698,0
52,123883,8,rent,debt_consolidation,9103,17.91,636,0
46,106148,8,rent,home_improvement,19402,6.1,599,0
36,65890,11,own,debt_consolidation,16090,6.62,418,1
45,26794,8,own,business,16915,8.77,712,0
48,52888,14,own,home_improvement,35206,22.44,683,0
29,26749,1,rent,education,22511,17.57,779,0
21,66531,10,own,medical,16029,19.61,604,0
49,135652,10,own,medical,31831,12.41,495,1
42,40608,7,rent,debt_consolidation,24531,9.26,632,0
36,100986,5,own,debt_consolidation,5517,5.76,319,0
61,89211,19,mortgage,education,22961,14.77,732,0
64,140382,6,rent,medical,27835,16.49,725,1
61,103996,2,own,medical,28725,22.94,528,1
27,76017,7,own,debt_consolidation,26357,22.64,823,0
34,123947,17,rent,business,2244,13.49,516,1
49,77676,16,rent,medical,3416,13.47,674,0
39,31560,10,mortgage,debt_consolidation,7490,8.22,335,1
39,74401,1,own,personal,12683,10.15,327,0
22,70468,18,own,medical,6839,23.51,671,0
61,135884,6,own,home_improvement,25992,7.82,385,0
35,52463,17,rent,education,38777,24.37,487,1
23,51663,7,rent,debt_consolidation,9924,15.09,604,0
31,133687,13,rent,medical,16921,14.13,721,0
50,88706,6,own,medical,25260,8.49,379,0
60,78773,3,own,business,29380,18.23,485,0
38,53123,16,rent,debt_consolidation,19811,14.2,304,0
22,114346,4,mortgage,home_improvement,6721,12.41,796,0
52,29718,11,own,medical,5930,10.29,808,0
28,146777,8,mortgage,personal,5353,6.33,301,0
42,82637,19,rent,education,8832,15.39,516,0
26,20028,12,own,debt_consolidation,23951,11.26,836,0
32,82370,17,mortgage,medical,8770,19.16,556,1
60,67599,19,own,business,26525,19.47,752,0
56,37397,8,mortgage,business,17556,11.64,723,1
35,129198,3,own,education,16094,18.38,623,0
48,127323,7,mortgage,debt_consolidation,8935,10.17,798,0
38,65406,0,mortgage,debt_consolidation,3675,19.54,496,0
22,67657,16,rent,debt_consolidation,32280,5.32,803,0
33,87560,8,rent,home_improvement,12240,8.03,571,0
35,143178,19,mortgage,personal,5005,9.9,317,0
40,124143,12,own,business,7544,20.46,406,0
49,144745,1,mortgage,debt_consolidation,18332,6.33,828,0
62,146896,12,own,home_improvement,27836,8.76,424,0
49,33503,8,own,debt_consolidation,15388,12.17,782,1
23,74943,19,own,debt_consolidation,2694,5.18,303,0
39,95839,5,own,home_improvement,22141,20.24,650,0
23,102674,0,rent,personal,23666,16.2,650,1
34,45345,4,mortgage,education,39769,23.01,527,0
60,138423,2,own,business,38349,5.62,315,0
24,70390,3,rent,medical,38855,10.43,724,1
31,115041,0,own,debt_consolidation,2460,19.63,763,0
51,79557,13,own,personal,37655,18.5,545,0
63,85054,8,rent,business,10835,9.86,476,0
52,21906,3,rent,medical,11910,16.91,842,0
47,60167,17,own,debt_consolidation,18221,20.88,808,0
50,27961,13,mortgage,medical,26613,5.67,532,1
63,46140,3,rent,home_improvement,32353,19.35,337,0
22,144098,9,mortgage,business,39614,10.04,790,0
29,139289,2,own,personal,9463,23.96,743,0
48,78701,6,own,personal,14336,15.76,319,1
51,97567,9,own,business,27534,5.67,410,0
54,100664,12,own,education,3369,13.07,786,0
35,101199,3,own,education,26381,24.33,388,1
45,149856,17,own,medical,20558,19.61,618,0
56,119764,10,mortgage,home_improvement,23369,11.01,417,0
28,101218,3,rent,medical,34650,16.51,733,0
29,142357,13,own,debt_consolidation,31954,16.98,538,0
57,100729,17,rent,personal,26407,5.47,371,0
59,48561,7,mortgage,medical,36939,8.58,698,0
52,70568,9,own,medical,27767,16.04,703,0
37,129349,4,own,business,3040,13.06,550,0
55,93302,6,rent,personal,24116,8.8,494,0
57,115380,11,rent,personal,27170,20.45,521,1
39,114968,2,rent,education,7372,14.78,481,0
64,49504,3,own,education,23369,11.2,555,0
49,136116,9,rent,personal,8562,8.23,387,0
27,57146,3,rent,medical,6900,17.22,791,0
48,60297,14,mortgage,debt_consolidation,22700,18.33,635,0
29,106394,9,own,medical,1589,18.39,837,0
48,147173,15,own,debt_consolidation,6063,9.41,706,0
26,145942,14,own,personal,21017,16.91,588,0
49,88607,18,rent,business,19374,23.11,661,0
37,36939,19,mortgage,debt_consolidation,23899,12.06,740,0
36,110467,18,rent,education,2258,9.22,329,0
43,70715,17,own,business,14598,20.44,847,0
51,64460,11,rent,personal,3866,8.54,522,0
23,86576,15,own,home_improvement,31132,10.07,423,1
41,88222,0,rent,debt_consolidation,30404,7.01,514,0
46,32666,15,rent,debt_consolidation,1637,10.36,417,0
56,82119,1,own,business,25616,13.21,526,0
62,55321,14,rent,home_improvement,38650,6.28,743,0
57,21779,6,own,home_improvement,16828,22.43,848,0
42,33186,0,rent,personal,27196,15.27,736,1
62,36459,4,rent,business,37440,16.76,311,0
32,106246,9,rent,medical,33022,12.43,421,1
62,107755,3,own,home_improvement,33202,18.4,846,0
33,25057,13,rent,debt_consolidation,29704,13.64,788,0
31,80663,12,rent,home_improvement,26875,20.23,550,0
36,38733,0,mortgage,personal,24641,21.43,781,0
28,39157,15,mortgage,personal,38479,18.44,849,0
60,55030,8,own,debt_consolidation,14235,14.83,579,0
60,39613,15,own,debt_consolidation,23027,20.65,636,0
22,128612,18,own,debt_consolidation,33927,14.89,467,0
50,135080,14,own,medical,28022,7.23,627,0
50,103028,13,rent,debt_consolidation,6938,7.33,545,1
32,106282,19,rent,business,34348,23.97,600,0
30,25188,9,own,personal,33209,9.27,499,1
64,127106,11,own,personal,38242,21.32,799,0
31,148346,0,mortgage,home_improvement,10941,9.93,312,0
35,49680,16,own,debt_consolidation,8073,13.62,665,0
36,123361,8,mortgage,medical,38827,18.1,396,1
37,80119,18,own,business,38096,8.18,370,0
46,122302,17,own,education,1921,19.74,656,0
22,94400,6,rent,home_improvement,3773,18.8,843,0
32,75718,8,own,business,5462,15.86,549,0
46,56445,11,mortgage,medical,21960,16.32,553,0
43,25796,6,rent,debt_consolidation,31268,7.12,481,1
38,67218,13,mortgage,medical,20818,13.72,465,0
52,59131,14,own,education,2865,6.73,303,0
58,28123,14,rent,business,31706,11.16,762,0
23,28222,5,mortgage,medical,29887,23.01,444,0
58,44074,13,own,education,31511,16.49,464,1
23,131958,1,mortgage,education,34479,19.85,643,1
50,136088,7,own,business,27401,16.48,404,1
21,49825,12,mortgage,education,29502,8.88,847,0
50,56839,5,own,business,14394,16.9,613,0
52,127112,4,mortgage,medical,34158,20.11,468,0
48,147514,4,rent,debt_consolidation,10262,7.77,819,0
41,88322,0,own,personal,5487,21.34,735,0
33,76321,8,own,personal,28341,16.11,811,0
47,119174,5,mortgage,medical,14570,5.09,708,0
56,122500,19,own,debt_consolidation,30605,15.4,735,0
27,130100,6,rent,personal,7066,12.91,614,0
42,45988,8,mortgage,education,38262,10.93,841,0
30,55507,4,mortgage,medical,27723,20.43,362,1
59,119244,13,mortgage,medical,4572,22.99,331,0
35,118644,4,rent,home_improvement,13670,20.25,510,0
35,145788,7,rent,home_improvement,28839,21.94,762,0
24,115251,6,own,home_improvement,29401,23.18,379,0
52,43806,12,mortgage,business,11249,23.25,642,0
43,56901,12,rent,debt_consolidation,3311,7.29,531,0
26,37043,7,own,medical,33011,14.13,428,0
44,95761,10,rent,home_improvement,4642,5.01,318,0
40,29752,17,rent,medical,7338,15.13,656,1
57,88993,18,rent,education,10622,23.48,718,0
40,62616,5,own,home_improvement,8806,8.98,380,1
32,72127,1,rent,medical,1757,17.8,417,0
53,94777,12,rent,debt_consolidation,27710,17.89,793,1
48,20453,10,rent,business,22470,8.21,791,0
28,95432,0,mortgage,debt_consolidation,7220,9.77,524,0
21,142872,1,rent,debt_consolidation,27315,14.24,718,0
57,107362,16,mortgage,home_improvement,28793,8.76,436,0
42,30976,7,rent,debt_consolidation,15316,16.7,525,0
26,134176,1,mortgage,business,23505,14.69,633,1
41,119122,5,rent,personal,29288,15.38,528,1
52,90404,4,mortgage,business,9956,7.69,622,0
55,101932,15,mortgage,education,20109,15.35,407,0
35,117170,7,mortgage,business,4497,5.99,744,0
25,97707,18,rent,medical,10864,22.63,306,0
26,109647,15,own,personal,32510,11.86,427,1
45,53688,12,mortgage,home_improvement,28981,22.13,652,0
60,106840,19,mortgage,medical,23026,19.03,566,0
49,137106,6,mortgage,business,9774,20.32,513,0
27,127810,15,mortgage,medical,22017,11.29,546,0
60,124779,15,mortgage,debt_consolidation,2821,9.55,673,0
33,113789,11,own,medical,19021,13.13,720,0
58,116516,13,rent,medical,11372,5.48,340,0
38,22017,17,own,business,35514,23.38,647,1
22,27957,17,rent,education,29402,12.74,442,1
28,134534,15,own,business,6797,24.77,440,0
31,127724,19,rent,home_improvement,17283,20.23,406,0
53,24792,15,mortgage,personal,8597,6.61,332,0
58,75982,12,rent,debt_consolidation,31320,18.2,499,1
47,33237,8,rent,education,32261,10.42,418,1
40,71586,8,mortgage,personal,7107,9.87,528,0
32,101787,12,mortgage,personal,26760,10.13,484,0
63,39252,3,rent,education,36561,23.32,514,0
51,30707,8,rent,debt_consolidation,12138,15.0,429,1
47,54206,14,mortgage,home_improvement,36268,18.39,571,1
52,114276,13,own,education,32608,10.62,307,1
30,23543,18,mortgage,education,14138,15.46,702,0
23,64135,11,rent,education,38693,12.0,668,1
47,136469,5,rent,debt_consolidation,18464,11.42,836,0
55,133824,2,rent,education,22248,9.94,352,0
51,124647,19,mortgage,education,38221,13.18,546,1
35,55031,15,mortgage,medical,19632,18.2,636,0
36,62929,19,own,medical,13100,9.44,580,0
33,85747,16,rent,medical,2325,24.31,332,0
55,77851,15,rent,medical,12369,7.49,847,0
31,75311,5,mortgage,education,11340,14.6,642,0
41,132113,7,rent,medical,14408,6.7,538,0
31,125331,18,own,personal,20369,5.45,791,0
50,85867,1,mortgage,home_improvement,19460,23.45,476,0
55,108780,13,rent,medical,27105,21.21,343,0
42,77196,11,mortgage,debt_consolidation,32384,18.88,603,0
58,93705,16,mortgage,home_improvement,2461,22.3,568,0
51,77894,14,own,business,33840,21.06,699,0
34,107640,17,mortgage,business,29610,17.94,730,0
44,127437,15,rent,personal,39798,21.95,720,1
52,34591,12,own,home_improvement,21995,12.82,430,0
56,117247,16,mortgage,home_improvement,20180,16.06,709,0
52,68893,7,rent,personal,8717,20.53,524,0
35,20727,0,mortgage,business,14331,6.7,442,0
63,41359,2,mortgage,medical,14936,22.17,839,0
55,63822,15,own,personal,30550,8.14,424,0
23,121547,1,own,debt_consolidation,21615,22.29,511,0
36,135336,14,own,personal,4576,11.23,727,0
25,123399,0,own,education,33503,11.54,736,1
41,132113,8,rent,business,6728,6.48,537,0
30,108534,15,mortgage,education,33800,22.72,627,0
39,30929,3,own,business,11886,8.49,418,1
45,148588,11,rent,business,15078,17.6,345,0
24,80091,0,own,home_improvement,5373,17.88,383,1
49,100378,0,mortgage,medical,33532,10.62,651,0
39,43519,6,own,medical,36160,24.71,312,1
63,37393,17,mortgage,business,29688,6.28,471,1
22,54318,14,mortgage,business,12063,17.16,533,1
30,94531,12,rent,education,24089,14.59,480,0
63,114192,15,own,debt_consolidation,34585,9.91,350,0
45,67934,6,own,personal,7203,8.27,694,0
40,125796,15,mortgage,business,3438,19.74,728,0
39,130805,12,own,business,28559,23.33,573,0
43,101103,13,mortgage,personal,24212,7.15,506,1
44,48840,16,rent,personal,7641,8.88,447,1
31,138089,11,own,debt_consolidation,17983,24.73,599,0
54,109367,19,mortgage,debt_consolidation,15026,5.3,752,0
48,33265,12,own,personal,20636,15.17,848,0
25,25424,19,own,business,35603,15.32,682,0
25,40625,14,rent,business,13222,10.26,833,0
41,99622,3,mortgage,personal,3177,18.26,532,0
32,49187,1,rent,business,33916,23.9,428,1
24,55929,17,rent,debt_consolidation,14105,14.0,536,0
62,81892,1,rent,personal,35512,19.99,784,1
40,40539,14,mortgage,debt_consolidation,2646,17.92,540,0
58,76630,18,mortgage,business,10864,14.46,522,0
45,110639,14,own,business,27515,6.0,398,1
34,113410,19,mortgage,home_improvement,24762,19.83,572,1
31,29215,9,rent,education,37435,12.27,698,0
52,59385,19,mortgage,education,17960,9.49,816,0
31,107580,10,own,debt_consolidation,28607,23.97,729,0
38,97462,9,rent,personal,17302,20.47,822,0
47,133396,4,own,education,31941,24.25,647,0
38,117037,8,mortgage,business,32321,10.12,750,0
43,115310,19,own,medical,31313,21.72,341,0
31,45008,18,own,personal,38547,17.15,393,1
41,68928,12,mortgage,debt_consolidation,14029,24.63,785,0
64,103096,17,own,business,36740,23.93,816,1
25,109876,16,mortgage,business,19429,24.46,449,0
43,44976,5,rent,medical,29512,24.04,798,1
61,133942,9,own,debt_consolidation,12140,5.15,670,0
45,144984,1,rent,personal,15847,19.82,784,0
61,47626,5,mortgage,business,35256,10.44,682,0
30,118256,12,mortgage,home_improvement,29774,19.1,491,0
42,120537,17,own,business,10127,24.61,520,0
39,79789,6,own,home_improvement,29205,5.79,346,0
21,24700,1,mortgage,home_improvement,35570,16.34,426,1
27,129331,13,mortgage,personal,16627,19.7,306,1
24,83645,4,rent,personal,37288,10.07,415,0
21,140594,17,rent,medical,39664,9.5,665,0
35,93396,10,own,business,33333,6.21,345,1
60,27526,9,own,personal,37079,6.88,692,0
32,123863,10,own,personal,19689,18.13,322,0
42,59500,1,own,medical,25259,15.1,430,0
42,88049,14,own,medical,27571,5.6,426,1
37,93366,6,own,business,9009,24.39,744,0
49,100317,8,own,debt_consolidation,39230,18.12,608,0
34,79117,4,own,education,37226,15.31,732,0
40,76096,6,rent,business,37498,10.45,772,0
